,UF,V02322,V0210,V4105,V0232
3095,12,4.0,2.0,1,4.0
3100,12,2.0,2.0,1,2.0
3107,12,2.0,2.0,1,2.0
3111,12,4.0,2.0,1,4.0
3114,12,2.0,2.0,1,2.0
3133,12,4.0,2.0,8,4.0
3138,12,2.0,2.0,1,2.0
3139,12,4.0,2.0,1,4.0
3142,12,2.0,2.0,1,2.0
3146,12,2.0,2.0,1,2.0
3149,12,2.0,2.0,1,2.0
3151,12,2.0,2.0,1,2.0
3156,12,4.0,2.0,8,4.0
3160,12,4.0,2.0,8,4.0
3174,12,2.0,2.0,1,2.0
3176,12,2.0,2.0,1,2.0
3179,12,2.0,2.0,1,2.0
3181,12,2.0,2.0,1,2.0
3207,12,4.0,2.0,1,4.0
3212,12,2.0,2.0,1,2.0
3220,12,2.0,2.0,1,2.0
3222,12,4.0,2.0,1,4.0
3230,12,2.0,2.0,1,2.0
3233,12,4.0,2.0,1,4.0
3235,12,4.0,2.0,1,4.0
3277,12,4.0,4.0,8,4.0
3288,12,2.0,2.0,1,2.0
3289,12,4.0,2.0,1,4.0
3290,12,2.0,2.0,1,2.0
3300,12,2.0,2.0,1,2.0
3301,12,2.0,2.0,1,2.0
3305,12,2.0,2.0,1,2.0
3306,12,2.0,2.0,1,2.0
3311,12,2.0,2.0,1,2.0
3312,12,2.0,2.0,1,2.0
3313,12,2.0,2.0,1,2.0
3346,12,2.0,4.0,8,2.0
3354,12,2.0,2.0,1,4.0
3360,12,4.0,2.0,1,4.0
3362,12,2.0,2.0,1,2.0
3364,12,2.0,2.0,1,2.0
3368,12,2.0,2.0,1,2.0
3369,12,2.0,2.0,1,2.0
3373,12,2.0,2.0,1,2.0
3378,12,2.0,2.0,1,2.0
3380,12,2.0,2.0,1,2.0
3384,12,2.0,2.0,1,2.0
3387,12,2.0,2.0,1,2.0
3388,12,2.0,2.0,1,2.0
3392,12,4.0,2.0,1,4.0
3403,12,2.0,4.0,1,2.0
3410,12,2.0,2.0,1,2.0
3411,12,2.0,2.0,1,2.0
3412,12,2.0,2.0,1,2.0
3415,12,2.0,2.0,1,2.0
3416,12,2.0,2.0,1,2.0
3418,12,2.0,2.0,1,2.0
3419,12,2.0,2.0,1,2.0
3420,12,2.0,2.0,1,2.0
3422,12,2.0,2.0,1,2.0
3427,12,2.0,2.0,1,2.0
3433,12,2.0,2.0,1,2.0
3435,12,2.0,2.0,1,2.0
3442,12,2.0,2.0,1,2.0
3443,12,2.0,2.0,1,2.0
3445,12,2.0,2.0,1,2.0
3446,12,2.0,2.0,1,2.0
3451,12,2.0,2.0,1,2.0
3455,12,2.0,4.0,1,4.0
3456,12,2.0,2.0,1,2.0
3460,12,2.0,2.0,1,2.0
3462,12,2.0,2.0,1,2.0
3466,12,2.0,2.0,1,2.0
3467,12,2.0,2.0,1,2.0
3475,12,2.0,2.0,1,2.0
3484,12,2.0,2.0,1,2.0
3486,12,2.0,2.0,1,2.0
3504,12,2.0,2.0,1,2.0
3508,12,2.0,2.0,1,2.0
3509,12,2.0,2.0,1,2.0
3510,12,2.0,2.0,1,2.0
3512,12,2.0,2.0,1,2.0
3514,12,2.0,2.0,1,2.0
3516,12,2.0,2.0,1,2.0
3525,12,2.0,2.0,1,2.0
3529,12,2.0,2.0,1,2.0
3532,12,2.0,2.0,1,2.0
3535,12,2.0,2.0,1,2.0
3538,12,2.0,2.0,1,2.0
3543,12,2.0,2.0,1,2.0
3544,12,2.0,2.0,1,2.0
3546,12,2.0,2.0,1,2.0
3552,12,2.0,2.0,1,2.0
3553,12,4.0,2.0,1,4.0
3557,12,4.0,2.0,1,4.0
3566,12,2.0,2.0,1,2.0
3567,12,2.0,2.0,1,2.0
3568,12,4.0,2.0,1,4.0
3573,12,2.0,2.0,1,4.0
3574,12,2.0,2.0,1,2.0
3585,12,2.0,2.0,1,2.0
3586,12,2.0,2.0,1,2.0
3589,12,2.0,2.0,1,2.0
3591,12,4.0,2.0,1,4.0
3594,12,2.0,2.0,1,2.0
3597,12,2.0,2.0,1,2.0
3598,12,2.0,2.0,1,2.0
3600,12,2.0,4.0,1,2.0
3601,12,2.0,4.0,1,2.0
3610,12,2.0,4.0,1,4.0
3616,12,4.0,2.0,1,4.0
3621,12,2.0,2.0,1,2.0
3627,12,2.0,2.0,1,2.0
3633,12,2.0,2.0,1,2.0
3641,12,2.0,2.0,1,2.0
3644,12,2.0,2.0,1,2.0
3645,12,2.0,2.0,1,2.0
3647,12,2.0,2.0,1,2.0
3651,12,2.0,2.0,1,2.0
3652,12,2.0,2.0,1,2.0
3658,12,2.0,2.0,1,2.0
3659,12,2.0,2.0,1,2.0
3667,12,2.0,2.0,1,2.0
3668,12,2.0,2.0,1,4.0
3671,12,2.0,2.0,1,2.0
3677,12,4.0,2.0,1,4.0
3682,12,2.0,2.0,1,2.0
3683,12,2.0,2.0,1,2.0
3685,12,2.0,2.0,1,4.0
3688,12,2.0,2.0,1,2.0
3690,12,2.0,2.0,1,2.0
3691,12,2.0,2.0,1,2.0
3695,12,2.0,2.0,1,2.0
3696,12,2.0,2.0,1,2.0
3697,12,2.0,2.0,1,2.0
3698,12,2.0,2.0,1,2.0
3705,12,2.0,2.0,1,2.0
3706,12,2.0,2.0,1,2.0
3707,12,2.0,2.0,1,2.0
3708,12,2.0,2.0,1,2.0
3712,12,2.0,2.0,1,2.0
3717,12,2.0,2.0,1,2.0
3720,12,2.0,2.0,1,2.0
3723,12,2.0,2.0,1,2.0
3724,12,2.0,2.0,1,2.0
3727,12,2.0,2.0,1,2.0
3728,12,2.0,2.0,1,2.0
3733,12,2.0,2.0,1,2.0
3737,12,2.0,4.0,1,2.0
3739,12,2.0,2.0,1,2.0
3744,12,2.0,2.0,1,2.0
3749,12,2.0,2.0,1,2.0
3750,12,2.0,2.0,1,2.0
3754,12,2.0,2.0,1,2.0
3757,12,2.0,2.0,1,2.0
3758,12,2.0,2.0,1,4.0
3761,12,2.0,2.0,1,2.0
3762,12,2.0,2.0,1,2.0
3763,12,2.0,2.0,1,2.0
3764,12,2.0,2.0,1,2.0
3767,12,2.0,2.0,1,2.0
3768,12,2.0,2.0,1,2.0
3776,12,4.0,2.0,1,4.0
3781,12,4.0,2.0,1,4.0
3786,12,2.0,2.0,1,2.0
3793,12,2.0,2.0,1,2.0
3794,12,4.0,2.0,1,4.0
3795,12,2.0,2.0,1,2.0
3796,12,2.0,2.0,1,2.0
3805,12,2.0,2.0,1,2.0
3808,12,4.0,2.0,1,4.0
3812,12,2.0,2.0,1,2.0
3820,12,2.0,2.0,1,4.0
3825,12,2.0,2.0,1,2.0
3826,12,2.0,2.0,1,2.0
3830,12,2.0,2.0,1,2.0
3831,12,2.0,2.0,1,2.0
3833,12,2.0,2.0,1,2.0
3837,12,2.0,2.0,1,2.0
3843,12,2.0,2.0,1,2.0
3844,12,2.0,2.0,1,2.0
3846,12,2.0,2.0,1,2.0
3847,12,2.0,2.0,1,2.0
3849,12,2.0,2.0,1,2.0
3850,12,2.0,2.0,1,2.0
3853,12,2.0,2.0,1,2.0
3857,12,2.0,2.0,1,4.0
3861,12,2.0,2.0,1,2.0
3863,12,2.0,2.0,1,2.0
3869,12,2.0,2.0,1,2.0
3887,12,2.0,2.0,1,2.0
3889,12,2.0,2.0,1,2.0
3894,12,2.0,2.0,1,4.0
3897,12,2.0,2.0,1,2.0
3898,12,2.0,2.0,1,2.0
3901,12,2.0,2.0,1,2.0
3911,12,2.0,2.0,1,2.0
3913,12,2.0,2.0,1,4.0
3920,12,2.0,2.0,1,2.0
3921,12,2.0,2.0,1,4.0
3925,12,2.0,2.0,2,2.0
3933,12,2.0,2.0,2,4.0
3934,12,2.0,2.0,2,2.0
3936,12,2.0,2.0,2,2.0
3945,12,2.0,2.0,1,2.0
3946,12,4.0,2.0,1,4.0
3951,12,4.0,2.0,1,4.0
3952,12,2.0,2.0,1,2.0
3953,12,2.0,2.0,1,2.0
3957,12,2.0,4.0,1,2.0
3962,12,2.0,2.0,1,2.0
3967,12,4.0,2.0,5,4.0
3968,12,2.0,2.0,5,4.0
3969,12,2.0,2.0,5,4.0
3972,12,2.0,2.0,5,2.0
3987,12,4.0,2.0,8,4.0
3988,12,2.0,2.0,8,2.0
3994,12,2.0,2.0,8,4.0
3999,12,2.0,2.0,8,2.0
4025,12,4.0,2.0,1,4.0
4026,12,2.0,2.0,1,2.0
4027,12,2.0,2.0,1,4.0
4030,12,2.0,2.0,1,2.0
4033,12,2.0,2.0,1,2.0
4038,12,2.0,2.0,1,2.0
4045,12,2.0,2.0,1,2.0
4049,12,4.0,2.0,1,4.0
4053,12,2.0,2.0,1,2.0
4055,12,2.0,2.0,1,2.0
4058,12,2.0,2.0,1,2.0
4060,12,2.0,2.0,1,2.0
4063,12,2.0,2.0,1,2.0
4064,12,4.0,2.0,1,4.0
4066,12,2.0,2.0,1,2.0
4067,12,2.0,2.0,1,4.0
4096,12,2.0,2.0,1,2.0
4097,12,2.0,2.0,1,2.0
4109,12,2.0,2.0,1,2.0
4110,12,2.0,2.0,1,2.0
4113,12,2.0,2.0,1,2.0
4118,12,2.0,2.0,1,2.0
4120,12,2.0,2.0,1,4.0
4122,12,4.0,2.0,1,4.0
4123,12,2.0,2.0,1,2.0
4132,12,2.0,2.0,1,2.0
4133,12,4.0,2.0,1,4.0
4144,12,4.0,2.0,1,4.0
4149,12,4.0,2.0,1,4.0
4152,12,2.0,2.0,8,2.0
4165,12,2.0,2.0,8,4.0
4167,12,2.0,2.0,8,2.0
4170,12,2.0,2.0,8,4.0
4171,12,2.0,2.0,8,2.0
4175,12,4.0,2.0,8,4.0
4177,12,2.0,2.0,8,4.0
4180,12,4.0,2.0,8,4.0
4182,12,2.0,2.0,8,2.0
4191,12,4.0,2.0,1,4.0
4194,12,2.0,2.0,1,2.0
4197,12,4.0,2.0,1,4.0
4228,12,4.0,2.0,1,4.0
4242,12,2.0,2.0,1,2.0
4244,12,2.0,2.0,1,2.0
4245,12,2.0,2.0,1,2.0
4246,12,2.0,2.0,1,2.0
4252,12,2.0,2.0,1,2.0
4269,12,2.0,2.0,1,2.0
4270,12,2.0,2.0,1,2.0
4271,12,2.0,2.0,1,4.0
4273,12,2.0,4.0,1,2.0
4291,12,2.0,2.0,1,2.0
4293,12,2.0,2.0,1,2.0
4295,12,2.0,4.0,1,2.0
4303,12,4.0,4.0,1,4.0
4318,12,2.0,2.0,1,2.0
4321,12,2.0,2.0,1,2.0
4322,12,2.0,2.0,1,2.0
4324,12,2.0,2.0,1,2.0
4326,12,2.0,2.0,1,2.0
4327,12,2.0,2.0,1,2.0
4331,12,2.0,2.0,1,2.0
4332,12,2.0,2.0,1,2.0
4333,12,2.0,2.0,2,2.0
4335,12,2.0,2.0,2,2.0
4337,12,2.0,2.0,2,2.0
4340,12,4.0,4.0,2,4.0
4343,12,2.0,2.0,2,2.0
4344,12,4.0,2.0,2,4.0
4346,12,4.0,2.0,2,4.0
4354,12,2.0,2.0,2,2.0
4362,12,2.0,2.0,2,2.0
4400,12,2.0,2.0,1,2.0
4427,12,4.0,2.0,8,4.0
4437,12,4.0,2.0,5,4.0
4445,12,2.0,2.0,5,2.0
4447,12,2.0,2.0,5,4.0
4472,12,2.0,2.0,5,2.0
4479,12,2.0,2.0,5,2.0
4481,12,2.0,2.0,5,4.0
4482,12,2.0,2.0,5,4.0
4511,13,4.0,2.0,1,4.0
4540,13,2.0,2.0,1,2.0
4544,13,2.0,2.0,1,2.0
4549,13,2.0,2.0,1,2.0
4551,13,2.0,2.0,1,2.0
4570,13,2.0,2.0,1,2.0
4573,13,2.0,2.0,1,2.0
4584,13,4.0,2.0,1,4.0
4588,13,4.0,2.0,1,4.0
4591,13,4.0,2.0,1,4.0
4594,13,2.0,2.0,1,2.0
4596,13,2.0,2.0,1,4.0
4627,13,4.0,2.0,1,4.0
4630,13,4.0,2.0,1,4.0
4631,13,2.0,2.0,1,2.0
4634,13,4.0,4.0,1,4.0
4637,13,2.0,2.0,1,2.0
4638,13,2.0,2.0,1,2.0
4644,13,4.0,2.0,1,4.0
4647,13,4.0,2.0,1,4.0
4651,13,4.0,2.0,1,4.0
4652,13,4.0,2.0,1,4.0
4673,13,2.0,2.0,1,2.0
4680,13,4.0,2.0,1,4.0
4682,13,4.0,2.0,1,4.0
4686,13,4.0,2.0,1,4.0
4688,13,4.0,2.0,1,4.0
4699,13,4.0,2.0,1,4.0
4702,13,4.0,2.0,1,4.0
4713,13,4.0,2.0,1,4.0
4734,13,4.0,2.0,1,4.0
4762,13,2.0,2.0,1,4.0
4773,13,2.0,2.0,1,4.0
4774,13,2.0,2.0,1,2.0
4776,13,4.0,2.0,1,4.0
4815,13,4.0,2.0,1,4.0
4816,13,4.0,2.0,1,4.0
4819,13,2.0,2.0,1,2.0
4820,13,4.0,2.0,1,4.0
4826,13,2.0,2.0,1,2.0
4841,13,2.0,2.0,1,2.0
4842,13,4.0,2.0,1,4.0
4843,13,4.0,2.0,1,4.0
4844,13,4.0,2.0,1,4.0
4882,13,2.0,2.0,1,2.0
4884,13,2.0,2.0,1,2.0
4886,13,2.0,2.0,1,2.0
4887,13,4.0,2.0,1,4.0
4888,13,2.0,2.0,1,2.0
4891,13,2.0,2.0,1,2.0
4892,13,4.0,2.0,1,4.0
4893,13,2.0,2.0,1,2.0
4896,13,2.0,2.0,1,2.0
4897,13,2.0,2.0,1,2.0
4899,13,2.0,2.0,1,2.0
4900,13,2.0,2.0,1,2.0
4901,13,2.0,2.0,1,4.0
4923,13,2.0,2.0,1,2.0
4928,13,2.0,2.0,1,4.0
4930,13,4.0,2.0,1,4.0
4934,13,2.0,2.0,1,2.0
4941,13,2.0,2.0,1,2.0
4943,13,2.0,2.0,1,2.0
4947,13,2.0,2.0,1,2.0
4949,13,2.0,2.0,1,2.0
4954,13,2.0,2.0,1,4.0
4972,13,2.0,2.0,8,4.0
4982,13,4.0,2.0,8,4.0
4988,13,2.0,2.0,8,2.0
4990,13,2.0,2.0,8,2.0
4993,13,2.0,2.0,8,4.0
4995,13,2.0,2.0,8,4.0
5009,13,2.0,2.0,8,4.0
5014,13,2.0,2.0,1,2.0
5016,13,2.0,2.0,1,2.0
5023,13,4.0,2.0,1,4.0
5027,13,2.0,2.0,1,4.0
5033,13,2.0,2.0,1,2.0
5058,13,4.0,2.0,1,4.0
5059,13,4.0,2.0,1,4.0
5060,13,2.0,2.0,1,2.0
5061,13,2.0,2.0,1,2.0
5062,13,2.0,2.0,1,2.0
5069,13,2.0,2.0,1,2.0
5071,13,2.0,2.0,1,2.0
5073,13,2.0,2.0,1,2.0
5077,13,2.0,2.0,1,2.0
5078,13,2.0,2.0,1,4.0
5087,13,2.0,2.0,1,2.0
5090,13,2.0,2.0,1,2.0
5094,13,2.0,2.0,1,2.0
5106,13,2.0,2.0,1,2.0
5111,13,2.0,2.0,1,2.0
5112,13,2.0,2.0,1,2.0
5116,13,2.0,2.0,1,2.0
5119,13,4.0,2.0,5,4.0
5133,13,2.0,2.0,5,2.0
5147,13,2.0,2.0,1,2.0
5148,13,2.0,2.0,1,2.0
5158,13,4.0,2.0,1,4.0
5180,13,2.0,2.0,1,2.0
5186,13,2.0,2.0,1,2.0
5199,13,4.0,2.0,8,4.0
5203,13,2.0,2.0,1,2.0
5209,13,4.0,2.0,1,4.0
5212,13,2.0,2.0,1,4.0
5214,13,2.0,2.0,1,4.0
5215,13,2.0,2.0,1,2.0
5220,13,2.0,2.0,1,4.0
5221,13,2.0,2.0,1,4.0
5222,13,2.0,2.0,1,2.0
5225,13,2.0,2.0,1,2.0
5251,13,4.0,2.0,8,4.0
5263,13,4.0,2.0,1,4.0
5272,13,2.0,2.0,1,4.0
5275,13,2.0,2.0,1,4.0
5283,13,4.0,2.0,1,4.0
5285,13,2.0,2.0,1,2.0
5286,13,2.0,2.0,1,2.0
5288,13,2.0,2.0,1,4.0
5295,13,4.0,2.0,1,4.0
5299,13,4.0,2.0,1,4.0
5300,13,2.0,2.0,1,2.0
5302,13,2.0,2.0,1,4.0
5308,13,2.0,2.0,1,4.0
5309,13,4.0,2.0,1,4.0
5311,13,2.0,2.0,1,2.0
5335,13,4.0,2.0,1,4.0
5356,13,4.0,2.0,8,4.0
5364,13,4.0,2.0,8,4.0
5369,13,2.0,2.0,1,2.0
5370,13,2.0,2.0,1,2.0
5374,13,2.0,2.0,1,2.0
5375,13,2.0,2.0,1,2.0
5376,13,2.0,2.0,1,2.0
5383,13,2.0,2.0,1,2.0
5384,13,2.0,2.0,1,2.0
5385,13,2.0,2.0,1,2.0
5386,13,2.0,2.0,1,2.0
5392,13,2.0,2.0,1,4.0
5393,13,2.0,4.0,1,2.0
5394,13,2.0,2.0,1,2.0
5397,13,2.0,2.0,1,2.0
5398,13,2.0,2.0,1,2.0
5401,13,2.0,2.0,1,2.0
5402,13,2.0,2.0,1,2.0
5407,13,2.0,2.0,1,2.0
5410,13,2.0,2.0,1,2.0
5412,13,2.0,2.0,1,2.0
5413,13,2.0,2.0,1,2.0
5416,13,2.0,2.0,1,2.0
5423,13,2.0,2.0,1,2.0
5426,13,2.0,2.0,1,2.0
5427,13,2.0,2.0,1,2.0
5429,13,2.0,2.0,1,2.0
5430,13,2.0,2.0,1,2.0
5434,13,2.0,2.0,1,2.0
5439,13,2.0,2.0,1,2.0
5446,13,2.0,2.0,1,2.0
5448,13,2.0,2.0,1,2.0
5450,13,2.0,2.0,1,4.0
5451,13,2.0,2.0,1,2.0
5453,13,2.0,2.0,1,2.0
5454,13,4.0,2.0,1,4.0
5460,13,2.0,4.0,1,2.0
5461,13,2.0,2.0,1,2.0
5466,13,2.0,2.0,1,2.0
5471,13,2.0,2.0,1,2.0
5472,13,2.0,2.0,1,2.0
5473,13,2.0,2.0,1,2.0
5474,13,2.0,2.0,1,2.0
5475,13,2.0,2.0,1,2.0
5477,13,2.0,4.0,1,2.0
5485,13,4.0,4.0,1,4.0
5493,13,2.0,2.0,1,2.0
5497,13,2.0,2.0,1,2.0
5499,13,2.0,2.0,1,2.0
5500,13,2.0,2.0,1,2.0
5501,13,4.0,2.0,1,4.0
5507,13,2.0,2.0,1,2.0
5509,13,2.0,2.0,1,2.0
5512,13,2.0,2.0,1,2.0
5523,13,2.0,2.0,1,4.0
5525,13,2.0,2.0,1,2.0
5526,13,4.0,2.0,1,4.0
5528,13,2.0,2.0,1,2.0
5533,13,2.0,2.0,1,2.0
5535,13,2.0,2.0,1,2.0
5536,13,2.0,2.0,1,2.0
5539,13,2.0,2.0,1,2.0
5542,13,4.0,2.0,1,4.0
5547,13,2.0,2.0,1,2.0
5551,13,2.0,2.0,1,2.0
5552,13,2.0,2.0,1,2.0
5555,13,2.0,2.0,1,2.0
5558,13,2.0,2.0,1,2.0
5559,13,2.0,2.0,1,2.0
5564,13,2.0,2.0,1,2.0
5566,13,2.0,2.0,1,2.0
5569,13,4.0,2.0,1,4.0
5578,13,2.0,2.0,1,2.0
5579,13,2.0,2.0,1,2.0
5581,13,2.0,2.0,1,2.0
5585,13,2.0,2.0,1,2.0
5587,13,2.0,2.0,1,2.0
5588,13,2.0,2.0,1,2.0
5589,13,2.0,2.0,1,2.0
5595,13,4.0,2.0,1,4.0
5596,13,2.0,2.0,1,2.0
5602,13,2.0,2.0,1,2.0
5605,13,2.0,2.0,1,2.0
5606,13,2.0,2.0,1,2.0
5609,13,2.0,2.0,1,2.0
5611,13,2.0,4.0,1,2.0
5612,13,2.0,4.0,1,2.0
5613,13,2.0,4.0,1,2.0
5614,13,2.0,2.0,1,2.0
5617,13,2.0,2.0,1,2.0
5620,13,2.0,2.0,1,2.0
5623,13,2.0,2.0,1,2.0
5624,13,4.0,2.0,1,4.0
5626,13,2.0,2.0,1,4.0
5628,13,2.0,2.0,1,2.0
5629,13,2.0,2.0,1,2.0
5632,13,2.0,2.0,1,2.0
5638,13,2.0,2.0,1,2.0
5642,13,2.0,2.0,1,2.0
5648,13,2.0,2.0,1,2.0
5654,13,2.0,2.0,1,2.0
5656,13,4.0,2.0,1,4.0
5657,13,2.0,2.0,1,2.0
5659,13,2.0,2.0,1,2.0
5660,13,2.0,2.0,1,2.0
5661,13,2.0,2.0,1,2.0
5662,13,2.0,2.0,1,2.0
5663,13,2.0,2.0,1,2.0
5664,13,2.0,2.0,1,2.0
5665,13,2.0,2.0,1,2.0
5667,13,2.0,2.0,1,2.0
5669,13,2.0,2.0,1,2.0
5670,13,2.0,2.0,1,2.0
5672,13,2.0,2.0,1,2.0
5675,13,2.0,2.0,1,2.0
5677,13,2.0,2.0,1,2.0
5678,13,2.0,2.0,1,2.0
5681,13,2.0,4.0,1,2.0
5685,13,2.0,2.0,1,2.0
5687,13,2.0,2.0,1,2.0
5691,13,2.0,2.0,1,2.0
5694,13,2.0,2.0,1,2.0
5695,13,2.0,2.0,1,2.0
5696,13,2.0,2.0,1,2.0
5703,13,2.0,2.0,1,2.0
5704,13,2.0,2.0,1,2.0
5705,13,2.0,2.0,1,2.0
5706,13,2.0,2.0,1,4.0
5708,13,2.0,2.0,1,2.0
5709,13,4.0,2.0,1,4.0
5718,13,2.0,2.0,1,2.0
5720,13,2.0,2.0,1,2.0
5721,13,2.0,2.0,1,4.0
5729,13,2.0,2.0,1,2.0
5730,13,2.0,2.0,1,2.0
5731,13,4.0,2.0,1,4.0
5738,13,2.0,2.0,1,2.0
5747,13,2.0,4.0,1,4.0
5748,13,2.0,2.0,1,2.0
5753,13,2.0,2.0,1,2.0
5756,13,2.0,2.0,1,2.0
5760,13,4.0,2.0,1,4.0
5764,13,2.0,2.0,1,2.0
5766,13,2.0,2.0,1,2.0
5773,13,2.0,2.0,1,2.0
5774,13,4.0,2.0,1,4.0
5779,13,2.0,2.0,1,2.0
5785,13,2.0,2.0,1,2.0
5787,13,2.0,2.0,1,2.0
5790,13,2.0,2.0,1,2.0
5797,13,2.0,2.0,1,2.0
5799,13,2.0,2.0,1,2.0
5800,13,2.0,2.0,1,2.0
5801,13,2.0,2.0,1,2.0
5805,13,2.0,2.0,1,4.0
5818,13,2.0,2.0,1,2.0
5833,13,2.0,2.0,1,2.0
5844,13,2.0,2.0,1,2.0
5845,13,2.0,2.0,1,2.0
5848,13,2.0,2.0,1,2.0
5849,13,2.0,2.0,1,2.0
5856,13,2.0,2.0,1,2.0
5858,13,2.0,2.0,1,2.0
5859,13,2.0,2.0,1,2.0
5864,13,2.0,2.0,1,2.0
5865,13,2.0,2.0,1,2.0
5867,13,2.0,2.0,1,4.0
5868,13,2.0,2.0,1,2.0
5871,13,2.0,2.0,1,2.0
5873,13,2.0,2.0,1,2.0
5874,13,2.0,2.0,1,2.0
5875,13,2.0,2.0,1,2.0
5877,13,2.0,2.0,1,2.0
5881,13,2.0,2.0,1,2.0
5885,13,2.0,2.0,1,2.0
5886,13,2.0,2.0,1,2.0
5887,13,2.0,2.0,1,2.0
5888,13,2.0,2.0,1,2.0
5897,13,2.0,2.0,1,2.0
5899,13,2.0,2.0,1,2.0
5904,13,2.0,2.0,1,2.0
5906,13,2.0,2.0,1,4.0
5907,13,2.0,2.0,1,2.0
5909,13,2.0,2.0,1,2.0
5911,13,2.0,2.0,1,2.0
5912,13,2.0,2.0,1,4.0
5913,13,2.0,2.0,1,2.0
5915,13,2.0,2.0,1,2.0
5927,13,2.0,2.0,1,2.0
5930,13,2.0,2.0,1,2.0
5931,13,2.0,2.0,1,2.0
5935,13,2.0,2.0,1,2.0
5937,13,2.0,2.0,1,2.0
5938,13,2.0,2.0,1,2.0
5942,13,2.0,2.0,1,2.0
5951,13,2.0,2.0,1,2.0
5953,13,2.0,2.0,1,2.0
5957,13,2.0,2.0,1,2.0
5960,13,2.0,2.0,1,2.0
5961,13,2.0,2.0,1,2.0
5963,13,4.0,2.0,1,4.0
5965,13,4.0,2.0,1,4.0
5966,13,2.0,2.0,1,2.0
5970,13,2.0,2.0,1,2.0
5972,13,2.0,2.0,1,2.0
5975,13,4.0,2.0,1,4.0
5976,13,2.0,2.0,1,2.0
5978,13,4.0,2.0,1,4.0
5979,13,2.0,2.0,1,2.0
5980,13,2.0,2.0,1,2.0
5981,13,2.0,2.0,1,2.0
5988,13,2.0,2.0,1,2.0
5994,13,2.0,2.0,1,2.0
5996,13,2.0,2.0,1,2.0
5997,13,2.0,2.0,1,2.0
5998,13,2.0,2.0,1,4.0
6000,13,2.0,2.0,1,2.0
6002,13,2.0,2.0,1,2.0
6003,13,2.0,2.0,1,2.0
6004,13,2.0,2.0,1,2.0
6010,13,2.0,2.0,1,2.0
6013,13,2.0,2.0,1,2.0
6017,13,2.0,2.0,1,2.0
6018,13,4.0,2.0,1,4.0
6020,13,2.0,2.0,1,2.0
6021,13,2.0,2.0,1,2.0
6023,13,2.0,2.0,1,2.0
6026,13,2.0,2.0,1,2.0
6027,13,2.0,2.0,1,2.0
6028,13,2.0,2.0,1,2.0
6030,13,2.0,2.0,1,2.0
6032,13,2.0,2.0,1,2.0
6033,13,2.0,2.0,1,2.0
6038,13,2.0,2.0,1,2.0
6039,13,2.0,2.0,1,2.0
6044,13,2.0,2.0,1,2.0
6045,13,2.0,2.0,1,2.0
6047,13,2.0,2.0,1,4.0
6048,13,2.0,2.0,1,2.0
6049,13,2.0,2.0,1,2.0
6050,13,2.0,2.0,1,2.0
6051,13,4.0,2.0,1,4.0
6052,13,2.0,2.0,1,2.0
6062,13,2.0,2.0,1,4.0
6065,13,2.0,2.0,1,2.0
6066,13,2.0,2.0,1,2.0
6072,13,2.0,2.0,1,2.0
6073,13,2.0,2.0,1,2.0
6074,13,2.0,2.0,1,2.0
6076,13,2.0,2.0,1,2.0
6077,13,2.0,2.0,1,2.0
6078,13,2.0,2.0,1,2.0
6079,13,2.0,2.0,1,2.0
6086,13,2.0,2.0,1,2.0
6088,13,2.0,2.0,1,2.0
6089,13,2.0,2.0,1,4.0
6090,13,2.0,2.0,1,4.0
6099,13,2.0,2.0,1,2.0
6110,13,2.0,2.0,1,2.0
6118,13,2.0,2.0,1,2.0
6121,13,2.0,2.0,1,2.0
6125,13,2.0,2.0,1,4.0
6129,13,2.0,2.0,1,2.0
6130,13,2.0,2.0,1,2.0
6131,13,2.0,2.0,1,2.0
6142,13,4.0,2.0,1,4.0
6144,13,2.0,2.0,1,2.0
6147,13,2.0,2.0,1,2.0
6158,13,2.0,2.0,1,2.0
6161,13,2.0,2.0,1,2.0
6162,13,2.0,2.0,1,2.0
6164,13,2.0,4.0,1,2.0
6166,13,2.0,2.0,1,2.0
6175,13,2.0,2.0,1,2.0
6176,13,4.0,2.0,1,4.0
6178,13,2.0,2.0,1,2.0
6188,13,2.0,2.0,1,2.0
6189,13,2.0,2.0,1,2.0
6190,13,2.0,2.0,1,4.0
6191,13,2.0,2.0,1,2.0
6206,13,2.0,2.0,1,2.0
6207,13,2.0,2.0,1,2.0
6211,13,2.0,2.0,1,4.0
6212,13,2.0,2.0,1,2.0
6214,13,2.0,2.0,1,2.0
6218,13,2.0,2.0,1,4.0
6223,13,2.0,4.0,1,2.0
6225,13,2.0,2.0,1,2.0
6226,13,2.0,4.0,1,2.0
6228,13,2.0,4.0,1,2.0
6233,13,2.0,2.0,1,2.0
6235,13,4.0,2.0,1,4.0
6238,13,4.0,2.0,1,4.0
6239,13,2.0,2.0,1,2.0
6240,13,2.0,2.0,1,2.0
6244,13,2.0,2.0,1,2.0
6245,13,2.0,2.0,1,2.0
6252,13,2.0,2.0,1,2.0
6253,13,2.0,2.0,1,2.0
6254,13,2.0,2.0,1,2.0
6258,13,2.0,2.0,1,2.0
6260,13,2.0,2.0,1,2.0
6261,13,2.0,2.0,1,2.0
6262,13,2.0,2.0,1,2.0
6267,13,2.0,2.0,1,2.0
6268,13,2.0,2.0,1,2.0
6270,13,2.0,2.0,1,2.0
