,UF,V02322,V0210,V4105,V0232
3767,12,4.0,2.0,1,4.0
3769,12,2.0,2.0,1,2.0
3773,12,2.0,2.0,1,4.0
3784,12,2.0,2.0,1,2.0
3786,12,2.0,2.0,1,2.0
3788,12,2.0,2.0,1,2.0
3792,12,2.0,2.0,1,2.0
3794,12,2.0,2.0,1,2.0
3795,12,4.0,2.0,1,4.0
3796,12,4.0,2.0,1,4.0
3800,12,2.0,2.0,1,2.0
3801,12,2.0,2.0,1,2.0
3819,12,2.0,2.0,1,2.0
3828,12,2.0,2.0,1,2.0
3835,12,2.0,2.0,1,2.0
3837,12,2.0,2.0,1,2.0
3838,12,2.0,2.0,1,2.0
3849,12,2.0,2.0,1,4.0
3850,12,2.0,2.0,1,2.0
3852,12,2.0,2.0,1,4.0
3862,12,2.0,2.0,1,2.0
3863,12,2.0,2.0,1,2.0
3864,12,2.0,2.0,1,2.0
3866,12,2.0,2.0,1,2.0
3867,12,2.0,2.0,1,2.0
3875,12,2.0,2.0,1,2.0
3879,12,4.0,2.0,1,4.0
3880,12,2.0,2.0,1,4.0
3885,12,2.0,2.0,1,2.0
3887,12,2.0,2.0,1,2.0
3892,12,2.0,2.0,1,2.0
3907,12,2.0,2.0,1,2.0
3917,12,4.0,2.0,2,4.0
3919,12,2.0,2.0,2,4.0
3925,12,2.0,2.0,2,2.0
3926,12,2.0,2.0,2,2.0
3928,12,2.0,2.0,2,2.0
3929,12,2.0,2.0,2,2.0
3935,12,2.0,2.0,2,2.0
3944,12,2.0,2.0,1,2.0
3948,12,2.0,2.0,1,4.0
3966,12,2.0,2.0,5,2.0
3967,12,2.0,2.0,5,2.0
3969,12,2.0,2.0,5,2.0
3978,12,4.0,2.0,8,4.0
3983,12,2.0,2.0,8,2.0
3989,12,2.0,2.0,8,4.0
3992,12,2.0,2.0,8,4.0
3996,12,2.0,2.0,8,2.0
4016,12,2.0,2.0,1,2.0
4018,12,2.0,2.0,1,2.0
4021,12,2.0,2.0,1,2.0
4025,12,2.0,2.0,1,4.0
4026,12,2.0,2.0,1,2.0
4031,12,2.0,2.0,1,2.0
4032,12,2.0,2.0,1,2.0
4045,12,4.0,2.0,1,4.0
4050,12,2.0,2.0,1,2.0
4053,12,2.0,2.0,1,2.0
4057,12,2.0,2.0,1,2.0
4061,12,2.0,2.0,1,2.0
4062,12,2.0,2.0,1,2.0
4064,12,2.0,2.0,1,2.0
4065,12,2.0,2.0,1,2.0
4066,12,2.0,2.0,1,2.0
4072,12,2.0,2.0,1,2.0
4076,12,4.0,2.0,1,4.0
4079,12,4.0,2.0,1,4.0
4084,12,2.0,2.0,1,4.0
4094,12,2.0,2.0,1,2.0
4107,12,2.0,2.0,1,2.0
4109,12,2.0,2.0,1,4.0
4110,12,2.0,2.0,1,4.0
4113,12,2.0,2.0,1,2.0
4121,12,2.0,2.0,1,4.0
4127,12,2.0,2.0,1,2.0
4131,12,2.0,2.0,1,2.0
4139,12,2.0,2.0,1,4.0
4149,12,2.0,2.0,1,2.0
4158,12,2.0,2.0,8,2.0
4162,12,2.0,2.0,8,2.0
4163,12,4.0,2.0,8,4.0
4164,12,2.0,2.0,8,2.0
4165,12,2.0,2.0,8,2.0
4168,12,2.0,2.0,8,2.0
4171,12,2.0,2.0,8,2.0
4175,12,4.0,2.0,8,4.0
4187,12,2.0,2.0,8,4.0
4198,12,2.0,2.0,1,4.0
4246,12,2.0,2.0,1,2.0
4248,12,2.0,2.0,1,2.0
4249,12,2.0,2.0,1,2.0
4256,12,2.0,2.0,1,2.0
4263,12,4.0,2.0,1,4.0
4264,12,2.0,2.0,1,2.0
4267,12,2.0,4.0,1,4.0
4269,12,4.0,2.0,1,4.0
4297,12,2.0,2.0,1,2.0
4303,12,4.0,2.0,1,4.0
4305,12,2.0,2.0,1,2.0
4307,12,2.0,2.0,1,4.0
4311,12,4.0,2.0,1,4.0
4314,12,2.0,2.0,1,2.0
4316,12,2.0,2.0,1,2.0
4318,12,4.0,2.0,1,4.0
4320,12,2.0,2.0,1,2.0
4327,12,2.0,2.0,1,2.0
4338,12,4.0,2.0,2,4.0
4343,12,2.0,2.0,2,4.0
4346,12,4.0,2.0,2,4.0
4347,12,2.0,2.0,2,2.0
4383,12,2.0,2.0,1,2.0
4387,12,2.0,2.0,1,2.0
4389,12,2.0,2.0,1,2.0
4390,12,2.0,2.0,1,2.0
4396,12,4.0,2.0,8,4.0
4403,12,2.0,2.0,8,4.0
4409,12,2.0,2.0,8,2.0
4419,12,4.0,2.0,8,4.0
4424,12,2.0,2.0,8,2.0
4429,12,2.0,2.0,5,4.0
4430,12,2.0,2.0,5,2.0
4434,12,4.0,2.0,5,4.0
4440,12,2.0,2.0,5,2.0
4466,12,2.0,2.0,5,4.0
4468,12,2.0,2.0,5,2.0
4483,13,4.0,2.0,1,4.0
4484,13,4.0,2.0,1,4.0
4485,13,4.0,2.0,1,4.0
4496,13,2.0,2.0,1,2.0
4499,13,2.0,2.0,1,2.0
4500,13,4.0,2.0,1,4.0
4501,13,4.0,2.0,1,4.0
4504,13,4.0,2.0,1,4.0
4534,13,2.0,2.0,1,4.0
4542,13,2.0,2.0,1,4.0
4566,13,2.0,2.0,1,2.0
4619,13,4.0,2.0,1,4.0
4625,13,4.0,2.0,1,4.0
4627,13,2.0,2.0,1,4.0
4628,13,4.0,2.0,1,4.0
4629,13,2.0,2.0,1,2.0
4631,13,2.0,2.0,1,2.0
4632,13,4.0,2.0,1,4.0
4636,13,4.0,2.0,1,4.0
4638,13,4.0,2.0,1,4.0
4639,13,4.0,2.0,1,4.0
4646,13,2.0,2.0,1,2.0
4668,13,4.0,2.0,1,4.0
4669,13,4.0,2.0,1,4.0
4673,13,4.0,2.0,1,4.0
4674,13,4.0,2.0,1,4.0
4676,13,4.0,2.0,1,4.0
4678,13,4.0,2.0,1,4.0
4680,13,4.0,2.0,1,4.0
4681,13,4.0,2.0,1,4.0
4684,13,4.0,2.0,1,4.0
4699,13,2.0,2.0,1,2.0
4701,13,4.0,2.0,1,4.0
4703,13,4.0,2.0,1,4.0
4704,13,4.0,2.0,1,4.0
4706,13,2.0,2.0,1,2.0
4707,13,4.0,2.0,1,4.0
4708,13,4.0,2.0,1,4.0
4710,13,2.0,2.0,1,4.0
4731,13,4.0,2.0,1,4.0
4732,13,4.0,2.0,1,4.0
4802,13,2.0,2.0,1,4.0
4811,13,2.0,2.0,1,2.0
4818,13,2.0,2.0,1,2.0
4834,13,2.0,2.0,1,4.0
4840,13,2.0,2.0,1,2.0
4858,13,4.0,2.0,1,4.0
4864,13,2.0,2.0,1,2.0
4867,13,2.0,2.0,1,4.0
4872,13,2.0,2.0,1,2.0
4878,13,2.0,2.0,1,2.0
4882,13,4.0,2.0,1,4.0
4883,13,2.0,2.0,1,2.0
4884,13,2.0,2.0,1,2.0
4890,13,2.0,2.0,1,2.0
4914,13,2.0,2.0,1,4.0
4916,13,2.0,2.0,1,2.0
4919,13,2.0,2.0,1,2.0
4921,13,2.0,2.0,1,2.0
4932,13,2.0,2.0,1,2.0
4941,13,2.0,2.0,1,2.0
4954,13,2.0,2.0,8,2.0
4970,13,2.0,2.0,8,2.0
4995,13,2.0,2.0,8,2.0
5007,13,2.0,2.0,8,2.0
5011,13,2.0,2.0,1,4.0
5019,13,2.0,2.0,1,2.0
5027,13,2.0,2.0,1,2.0
5029,13,2.0,2.0,1,2.0
5047,13,2.0,2.0,1,2.0
5053,13,2.0,2.0,1,2.0
5054,13,2.0,2.0,1,2.0
5057,13,2.0,2.0,1,4.0
5068,13,2.0,2.0,1,2.0
5069,13,2.0,2.0,1,2.0
5082,13,2.0,2.0,1,4.0
5084,13,2.0,2.0,1,4.0
5089,13,2.0,2.0,1,2.0
5091,13,2.0,2.0,1,2.0
5100,13,2.0,2.0,1,2.0
5101,13,2.0,2.0,1,4.0
5104,13,2.0,2.0,1,4.0
5108,13,2.0,2.0,1,2.0
5109,13,2.0,2.0,1,2.0
5111,13,2.0,2.0,1,4.0
5120,13,2.0,2.0,5,2.0
5123,13,2.0,2.0,5,2.0
5126,13,2.0,2.0,5,2.0
5127,13,2.0,2.0,5,4.0
5158,13,4.0,2.0,1,4.0
5159,13,4.0,2.0,1,4.0
5162,13,4.0,2.0,1,4.0
5176,13,4.0,2.0,1,4.0
5177,13,4.0,2.0,1,4.0
5204,13,4.0,2.0,1,4.0
5207,13,2.0,2.0,1,2.0
5220,13,2.0,2.0,1,2.0
5253,13,4.0,2.0,8,4.0
5259,13,2.0,2.0,1,2.0
5278,13,2.0,2.0,1,2.0
5283,13,2.0,2.0,1,4.0
5296,13,4.0,2.0,1,4.0
5298,13,2.0,2.0,1,2.0
5301,13,2.0,2.0,1,2.0
5310,13,4.0,2.0,1,4.0
5337,13,4.0,4.0,1,4.0
5365,13,2.0,2.0,1,2.0
5368,13,2.0,2.0,1,2.0
5369,13,2.0,2.0,1,2.0
5370,13,2.0,2.0,1,2.0
5371,13,2.0,2.0,1,2.0
5374,13,2.0,2.0,1,2.0
5380,13,2.0,2.0,1,2.0
5386,13,2.0,2.0,1,2.0
5389,13,4.0,2.0,1,4.0
5393,13,2.0,2.0,1,2.0
5394,13,2.0,2.0,1,2.0
5396,13,2.0,2.0,1,2.0
5397,13,2.0,2.0,1,2.0
5398,13,4.0,2.0,1,4.0
5405,13,2.0,2.0,1,2.0
5415,13,2.0,2.0,1,2.0
5421,13,2.0,2.0,1,2.0
5424,13,2.0,2.0,1,2.0
5425,13,2.0,2.0,1,2.0
5426,13,2.0,2.0,1,2.0
5429,13,2.0,2.0,1,2.0
5439,13,2.0,2.0,1,2.0
5452,13,2.0,2.0,1,2.0
5454,13,2.0,2.0,1,2.0
5456,13,2.0,2.0,1,2.0
5458,13,2.0,2.0,1,2.0
5461,13,2.0,2.0,1,2.0
5462,13,2.0,2.0,1,2.0
5466,13,2.0,2.0,1,2.0
5468,13,2.0,2.0,1,4.0
5474,13,4.0,2.0,1,4.0
5478,13,2.0,2.0,1,2.0
5479,13,2.0,2.0,1,2.0
5480,13,2.0,2.0,1,2.0
5483,13,2.0,2.0,1,2.0
5489,13,4.0,2.0,1,4.0
5490,13,2.0,2.0,1,2.0
5493,13,2.0,2.0,1,2.0
5497,13,2.0,2.0,1,4.0
5500,13,2.0,2.0,1,2.0
5503,13,2.0,2.0,1,2.0
5508,13,2.0,2.0,1,2.0
5509,13,2.0,2.0,1,2.0
5516,13,4.0,2.0,1,4.0
5517,13,2.0,2.0,1,2.0
5522,13,4.0,2.0,1,4.0
5529,13,2.0,2.0,1,2.0
5532,13,2.0,2.0,1,2.0
5536,13,2.0,2.0,1,2.0
5547,13,2.0,2.0,1,2.0
5548,13,2.0,2.0,1,2.0
5556,13,2.0,2.0,1,2.0
5561,13,2.0,2.0,1,2.0
5564,13,2.0,2.0,1,2.0
5570,13,2.0,2.0,1,2.0
5574,13,2.0,2.0,1,2.0
5576,13,4.0,2.0,1,4.0
5580,13,2.0,2.0,1,2.0
5583,13,2.0,2.0,1,2.0
5584,13,2.0,2.0,1,2.0
5585,13,2.0,2.0,1,2.0
5591,13,2.0,2.0,1,2.0
5593,13,2.0,2.0,1,2.0
5600,13,2.0,2.0,1,2.0
5608,13,2.0,2.0,1,2.0
5610,13,2.0,2.0,1,2.0
5611,13,2.0,2.0,1,2.0
5615,13,2.0,2.0,1,2.0
5617,13,2.0,2.0,1,2.0
5621,13,2.0,2.0,1,4.0
5623,13,2.0,2.0,1,4.0
5629,13,2.0,2.0,1,2.0
5632,13,2.0,2.0,1,2.0
5639,13,2.0,2.0,1,2.0
5645,13,2.0,2.0,1,2.0
5650,13,2.0,2.0,1,2.0
5654,13,2.0,2.0,1,2.0
5656,13,2.0,2.0,1,2.0
5657,13,2.0,2.0,1,2.0
5658,13,2.0,2.0,1,2.0
5660,13,2.0,2.0,1,2.0
5661,13,2.0,2.0,1,2.0
5665,13,2.0,2.0,1,2.0
5666,13,2.0,2.0,1,2.0
5667,13,2.0,2.0,1,2.0
5668,13,2.0,2.0,1,2.0
5674,13,2.0,2.0,1,2.0
5678,13,2.0,2.0,1,2.0
5688,13,2.0,2.0,1,2.0
5690,13,2.0,4.0,1,2.0
5698,13,2.0,4.0,1,2.0
5710,13,2.0,2.0,1,2.0
5713,13,4.0,2.0,1,4.0
5714,13,4.0,2.0,1,4.0
5719,13,2.0,2.0,1,2.0
5722,13,2.0,2.0,1,2.0
5726,13,2.0,2.0,1,2.0
5731,13,2.0,2.0,1,2.0
5742,13,4.0,2.0,1,4.0
5744,13,2.0,2.0,1,2.0
5747,13,2.0,2.0,1,2.0
5756,13,2.0,2.0,1,2.0
5757,13,2.0,2.0,1,2.0
5758,13,2.0,2.0,1,2.0
5759,13,2.0,2.0,1,2.0
5761,13,2.0,2.0,1,2.0
5767,13,2.0,2.0,1,2.0
5769,13,2.0,2.0,1,4.0
5772,13,2.0,2.0,1,2.0
5780,13,2.0,2.0,1,2.0
5781,13,4.0,2.0,1,4.0
5786,13,2.0,2.0,1,2.0
5787,13,4.0,2.0,1,4.0
5790,13,2.0,2.0,1,2.0
5793,13,2.0,2.0,1,2.0
5796,13,2.0,2.0,1,2.0
5799,13,2.0,2.0,1,2.0
5804,13,2.0,2.0,1,2.0
5806,13,2.0,2.0,1,2.0
5817,13,2.0,2.0,1,4.0
5818,13,2.0,2.0,1,2.0
5821,13,2.0,2.0,1,2.0
5822,13,2.0,2.0,1,2.0
5826,13,2.0,2.0,1,2.0
5839,13,2.0,2.0,1,2.0
5841,13,2.0,2.0,1,2.0
5843,13,2.0,2.0,1,2.0
5844,13,2.0,2.0,1,4.0
5849,13,2.0,2.0,1,2.0
5850,13,2.0,2.0,1,2.0
5852,13,2.0,2.0,1,2.0
5856,13,2.0,2.0,1,2.0
5861,13,2.0,2.0,1,2.0
5863,13,2.0,2.0,1,2.0
5868,13,2.0,2.0,1,2.0
5869,13,2.0,2.0,1,2.0
5871,13,2.0,2.0,1,2.0
5872,13,2.0,2.0,1,2.0
5873,13,2.0,2.0,1,2.0
5875,13,2.0,2.0,1,2.0
5881,13,2.0,2.0,1,2.0
5883,13,2.0,2.0,1,2.0
5886,13,2.0,2.0,1,2.0
5888,13,2.0,2.0,1,2.0
5893,13,2.0,2.0,1,2.0
5894,13,2.0,2.0,1,2.0
5897,13,2.0,2.0,1,2.0
5899,13,2.0,2.0,1,2.0
5900,13,2.0,2.0,1,2.0
5902,13,2.0,2.0,1,2.0
5903,13,4.0,2.0,1,4.0
5904,13,2.0,2.0,1,4.0
5910,13,2.0,2.0,1,2.0
5911,13,2.0,2.0,1,2.0
5920,13,2.0,2.0,1,4.0
5922,13,2.0,2.0,1,4.0
5925,13,2.0,2.0,1,2.0
5926,13,2.0,2.0,1,2.0
5927,13,2.0,2.0,1,2.0
5933,13,2.0,2.0,1,2.0
5934,13,2.0,2.0,1,2.0
5936,13,4.0,2.0,1,4.0
5937,13,4.0,2.0,1,4.0
5943,13,4.0,2.0,1,4.0
5948,13,2.0,2.0,1,2.0
5950,13,2.0,2.0,1,2.0
5951,13,2.0,2.0,1,2.0
5952,13,2.0,2.0,1,2.0
5953,13,2.0,2.0,1,2.0
5955,13,2.0,2.0,1,2.0
5957,13,2.0,2.0,1,4.0
5958,13,2.0,2.0,1,2.0
5969,13,2.0,2.0,1,2.0
5974,13,2.0,2.0,1,2.0
5976,13,2.0,2.0,1,2.0
5983,13,2.0,2.0,1,2.0
5997,13,2.0,2.0,1,2.0
5999,13,2.0,2.0,1,2.0
6001,13,2.0,2.0,1,2.0
6007,13,2.0,2.0,1,4.0
6009,13,2.0,2.0,1,2.0
6010,13,2.0,2.0,1,2.0
6012,13,2.0,2.0,1,2.0
6013,13,2.0,2.0,1,4.0
6016,13,2.0,2.0,1,2.0
6017,13,2.0,2.0,1,2.0
6018,13,2.0,2.0,1,2.0
6019,13,2.0,2.0,1,2.0
6020,13,2.0,2.0,1,2.0
6022,13,2.0,2.0,1,2.0
6024,13,2.0,2.0,1,2.0
6029,13,2.0,2.0,1,2.0
6032,13,4.0,2.0,1,4.0
6034,13,2.0,2.0,1,2.0
6035,13,4.0,2.0,1,4.0
6036,13,2.0,2.0,1,2.0
6040,13,2.0,2.0,1,2.0
6044,13,2.0,2.0,1,2.0
6046,13,2.0,2.0,1,2.0
6048,13,4.0,2.0,1,4.0
6049,13,2.0,2.0,1,2.0
6051,13,2.0,2.0,1,2.0
6052,13,2.0,2.0,1,2.0
6054,13,2.0,2.0,1,2.0
6056,13,2.0,2.0,1,2.0
6060,13,2.0,2.0,1,2.0
6063,13,2.0,2.0,1,2.0
6071,13,2.0,2.0,1,2.0
6073,13,2.0,4.0,1,2.0
6085,13,2.0,2.0,1,2.0
6088,13,2.0,2.0,1,4.0
6090,13,4.0,2.0,1,4.0
6095,13,2.0,2.0,1,2.0
6096,13,2.0,2.0,1,2.0
6097,13,2.0,2.0,1,2.0
6133,13,2.0,2.0,1,2.0
6138,13,2.0,2.0,1,2.0
6139,13,2.0,2.0,1,2.0
6140,13,2.0,2.0,1,2.0
6152,13,2.0,2.0,1,2.0
6153,13,2.0,2.0,1,4.0
6157,13,4.0,2.0,1,4.0
6158,13,2.0,2.0,1,2.0
6161,13,2.0,2.0,1,2.0
6162,13,2.0,2.0,1,2.0
6167,13,2.0,2.0,1,2.0
6174,13,2.0,2.0,1,4.0
6194,13,4.0,2.0,1,4.0
6205,13,2.0,2.0,1,2.0
6206,13,4.0,2.0,1,4.0
6208,13,2.0,2.0,1,2.0
6209,13,4.0,2.0,1,4.0
6210,13,2.0,2.0,1,2.0
6216,13,4.0,2.0,1,4.0
6227,13,2.0,2.0,1,4.0
6237,13,2.0,2.0,1,2.0
6239,13,2.0,2.0,1,2.0
6247,13,2.0,2.0,1,2.0
6248,13,2.0,2.0,1,2.0
6251,13,2.0,2.0,1,2.0
6254,13,2.0,2.0,1,2.0
6267,13,2.0,2.0,1,2.0
6268,13,2.0,2.0,1,2.0
6270,13,2.0,2.0,1,2.0
6272,13,4.0,2.0,1,4.0
6273,13,2.0,2.0,1,2.0
6274,13,2.0,2.0,1,2.0
6276,13,2.0,2.0,1,2.0
6277,13,2.0,2.0,1,2.0
6278,13,2.0,2.0,1,2.0
6282,13,2.0,2.0,1,2.0
6284,13,4.0,2.0,1,4.0
6287,13,4.0,2.0,1,4.0
6288,13,2.0,2.0,1,2.0
6289,13,2.0,2.0,1,2.0
6290,13,2.0,2.0,1,2.0
6294,13,2.0,2.0,1,2.0
6297,13,2.0,2.0,1,2.0
6299,13,2.0,2.0,1,2.0
6300,13,2.0,2.0,1,2.0
6303,13,2.0,2.0,1,2.0
6304,13,2.0,2.0,1,2.0
6307,13,2.0,2.0,1,2.0
6308,13,2.0,2.0,1,2.0
6309,13,2.0,2.0,1,2.0
6311,13,2.0,2.0,1,2.0
6312,13,2.0,2.0,1,2.0
6315,13,2.0,2.0,1,2.0
6316,13,2.0,2.0,1,2.0
6317,13,2.0,2.0,1,2.0
6318,13,2.0,2.0,1,2.0
6319,13,2.0,2.0,1,2.0
6321,13,2.0,2.0,1,2.0
6322,13,2.0,2.0,1,2.0
6323,13,2.0,2.0,1,2.0
6325,13,2.0,2.0,1,2.0
6327,13,4.0,2.0,1,4.0
6330,13,2.0,2.0,1,2.0
6333,13,2.0,2.0,1,2.0
6335,13,2.0,2.0,1,2.0
6338,13,2.0,2.0,1,2.0
6342,13,2.0,2.0,1,2.0
6343,13,2.0,2.0,1,2.0
6346,13,2.0,2.0,1,2.0
6347,13,2.0,2.0,1,2.0
6351,13,2.0,2.0,1,2.0
6354,13,2.0,2.0,1,2.0
6356,13,2.0,2.0,1,2.0
6359,13,2.0,2.0,1,2.0
6362,13,2.0,2.0,1,2.0
6364,13,2.0,2.0,1,2.0
6370,13,2.0,2.0,1,2.0
6371,13,2.0,2.0,1,2.0
6372,13,2.0,2.0,1,2.0
6373,13,2.0,2.0,1,2.0
6374,13,2.0,2.0,1,2.0
6375,13,2.0,2.0,1,2.0
6376,13,2.0,2.0,1,2.0
6380,13,2.0,2.0,1,2.0
6381,13,2.0,2.0,1,2.0
6382,13,2.0,2.0,1,2.0
6386,13,2.0,2.0,1,2.0
6389,13,2.0,2.0,1,2.0
6394,13,4.0,2.0,1,4.0
6395,13,4.0,2.0,1,4.0
6396,13,4.0,2.0,1,4.0
6397,13,2.0,2.0,1,2.0
6398,13,2.0,2.0,1,2.0
6399,13,2.0,2.0,1,2.0
6400,13,2.0,2.0,1,2.0
6401,13,2.0,2.0,1,2.0
6403,13,2.0,2.0,1,2.0
6407,13,2.0,2.0,1,2.0
6409,13,2.0,2.0,1,2.0
6411,13,2.0,2.0,1,2.0
6415,13,2.0,2.0,1,2.0
6416,13,2.0,2.0,1,2.0
6417,13,4.0,2.0,1,4.0
6422,13,2.0,2.0,1,2.0
6429,13,2.0,4.0,1,2.0
6431,13,2.0,2.0,1,2.0
6432,13,2.0,4.0,1,2.0
6434,13,2.0,2.0,1,2.0
6436,13,2.0,2.0,1,2.0
6437,13,2.0,2.0,1,2.0
6439,13,2.0,2.0,1,2.0
6445,13,2.0,2.0,1,2.0
6447,13,2.0,2.0,1,2.0
6449,13,2.0,2.0,1,2.0
6451,13,2.0,2.0,1,2.0
6453,13,2.0,2.0,1,2.0
6462,13,2.0,2.0,1,2.0
6463,13,2.0,2.0,1,2.0
6465,13,2.0,2.0,1,2.0
6468,13,2.0,2.0,1,2.0
6473,13,2.0,2.0,1,2.0
6474,13,4.0,4.0,1,4.0
6477,13,2.0,2.0,1,2.0
6479,13,2.0,2.0,1,2.0
6480,13,2.0,2.0,1,2.0
6481,13,2.0,2.0,1,2.0
6485,13,2.0,2.0,1,2.0
6488,13,2.0,2.0,1,2.0
6489,13,4.0,2.0,1,4.0
6490,13,2.0,2.0,1,2.0
6491,13,2.0,2.0,1,2.0
6493,13,2.0,2.0,1,2.0
6494,13,2.0,2.0,1,2.0
6496,13,2.0,2.0,1,2.0
6498,13,2.0,2.0,1,2.0
6504,13,2.0,2.0,1,2.0
6506,13,2.0,2.0,1,2.0
6522,13,2.0,2.0,1,2.0
6525,13,2.0,2.0,1,2.0
6528,13,2.0,2.0,1,2.0
6531,13,2.0,2.0,1,2.0
6532,13,2.0,2.0,1,4.0
6534,13,2.0,2.0,1,2.0
6535,13,2.0,2.0,1,2.0
6536,13,2.0,2.0,1,2.0
6540,13,2.0,2.0,1,2.0
6542,13,2.0,2.0,1,4.0
6544,13,2.0,2.0,1,2.0
6553,13,2.0,2.0,1,2.0
6563,13,2.0,2.0,1,2.0
6571,13,2.0,2.0,1,2.0
6582,13,2.0,2.0,1,4.0
6583,13,2.0,2.0,1,2.0
6584,13,2.0,2.0,1,2.0
6587,13,2.0,2.0,1,2.0
6595,13,2.0,2.0,1,2.0
6602,13,2.0,2.0,1,2.0
6608,13,2.0,2.0,1,2.0
6615,13,2.0,2.0,1,2.0
6616,13,2.0,2.0,1,2.0
6617,13,2.0,2.0,1,2.0
6626,13,2.0,2.0,1,2.0
6628,13,2.0,2.0,1,2.0
6631,13,2.0,2.0,1,2.0
6634,13,2.0,2.0,1,2.0
6649,13,2.0,2.0,1,2.0
6653,13,2.0,2.0,1,2.0
6661,13,2.0,2.0,1,2.0
6664,13,4.0,2.0,1,4.0
6668,13,2.0,2.0,1,4.0
6669,13,2.0,2.0,1,2.0
6671,13,2.0,2.0,1,2.0
6678,13,4.0,2.0,1,4.0
6687,13,4.0,2.0,1,4.0
6695,13,2.0,2.0,1,4.0
6697,13,2.0,2.0,1,2.0
6706,13,2.0,2.0,1,2.0
6709,13,2.0,2.0,1,2.0
6712,13,2.0,2.0,1,2.0
6714,13,2.0,2.0,1,2.0
6717,13,2.0,2.0,1,2.0
6718,13,2.0,2.0,1,2.0
6724,13,2.0,2.0,1,4.0
6726,13,2.0,2.0,1,2.0
6738,13,2.0,2.0,1,2.0
6742,13,2.0,2.0,1,2.0
6746,13,2.0,2.0,1,2.0
6749,13,2.0,2.0,1,2.0
6755,13,2.0,2.0,1,2.0
6757,13,2.0,2.0,1,4.0
6759,13,2.0,2.0,1,2.0
6762,13,2.0,2.0,1,2.0
6766,13,2.0,2.0,1,2.0
6767,13,2.0,2.0,1,2.0
6771,13,2.0,2.0,1,2.0
6772,13,2.0,2.0,1,2.0
6774,13,2.0,2.0,1,2.0
6777,13,2.0,2.0,1,2.0
6778,13,2.0,2.0,1,4.0
6782,13,2.0,2.0,1,2.0
6784,13,2.0,2.0,1,2.0
6786,13,2.0,2.0,1,2.0
6787,13,2.0,2.0,1,2.0
6788,13,2.0,2.0,1,2.0
6790,13,2.0,2.0,1,2.0
6792,13,2.0,2.0,1,2.0
6799,13,2.0,2.0,1,2.0
6801,13,2.0,2.0,1,2.0
6802,13,2.0,2.0,1,2.0
6808,13,2.0,2.0,1,2.0
6809,13,2.0,2.0,1,2.0
6813,13,2.0,2.0,1,4.0
6818,13,2.0,2.0,1,2.0
6819,13,2.0,2.0,1,2.0
6821,13,2.0,2.0,1,2.0
6825,13,2.0,2.0,1,2.0
6827,13,2.0,2.0,1,2.0
6831,13,2.0,2.0,1,2.0
6836,13,2.0,2.0,1,2.0
6838,13,2.0,2.0,1,2.0
6842,13,2.0,2.0,1,2.0
6843,13,2.0,2.0,1,2.0
6844,13,2.0,2.0,1,2.0
6847,13,2.0,2.0,1,4.0
6848,13,2.0,2.0,1,2.0
6856,13,4.0,2.0,1,4.0
6866,13,2.0,2.0,1,2.0
6867,13,2.0,2.0,1,2.0
6873,13,4.0,2.0,1,4.0
6880,13,2.0,2.0,1,4.0
6881,13,2.0,2.0,1,2.0
6886,13,4.0,4.0,1,4.0
6888,13,4.0,2.0,1,4.0
6889,13,2.0,2.0,1,2.0
6892,13,2.0,2.0,1,2.0
6893,13,2.0,2.0,1,2.0
6895,13,2.0,2.0,1,2.0
6898,13,2.0,2.0,1,2.0
6902,13,2.0,2.0,1,2.0
6904,13,4.0,2.0,1,4.0
6910,13,4.0,2.0,1,4.0
6914,13,2.0,2.0,1,2.0
6931,13,2.0,2.0,1,2.0
6933,13,2.0,2.0,1,2.0
6937,13,2.0,2.0,1,2.0
6940,13,2.0,2.0,1,2.0
6941,13,2.0,2.0,1,2.0
6942,13,2.0,2.0,1,2.0
6944,13,2.0,2.0,1,2.0
6948,13,2.0,2.0,1,2.0
6951,13,2.0,2.0,1,2.0
6953,13,2.0,2.0,1,2.0
6958,13,2.0,2.0,1,2.0
6961,13,2.0,2.0,1,2.0
6963,13,2.0,2.0,1,2.0
6968,13,2.0,2.0,1,2.0
6970,13,2.0,2.0,1,4.0
6971,13,2.0,2.0,1,4.0
6976,13,2.0,2.0,1,2.0
6977,13,2.0,2.0,1,4.0
6995,13,2.0,2.0,1,2.0
6997,13,2.0,2.0,1,4.0
7001,13,2.0,2.0,1,2.0
7012,13,2.0,2.0,1,2.0
7013,13,2.0,2.0,1,2.0
7019,13,2.0,2.0,1,2.0
7023,13,2.0,2.0,1,4.0
7025,13,4.0,2.0,1,4.0
7036,13,4.0,2.0,1,4.0
7037,13,2.0,2.0,1,4.0
7043,13,2.0,2.0,1,2.0
7047,13,2.0,2.0,1,2.0
7062,13,2.0,2.0,1,4.0
7066,13,2.0,2.0,1,2.0
7070,13,2.0,2.0,1,2.0
7071,13,2.0,2.0,1,2.0
7072,13,2.0,2.0,1,2.0
7075,13,4.0,2.0,1,4.0
7083,13,2.0,2.0,1,2.0
7095,13,4.0,2.0,1,4.0
7096,13,2.0,2.0,1,2.0
7098,13,2.0,2.0,1,2.0
7100,13,2.0,2.0,1,2.0
7103,13,2.0,2.0,1,2.0
7111,13,4.0,2.0,1,4.0
7123,13,2.0,2.0,1,4.0
7126,13,2.0,2.0,1,2.0
7127,13,2.0,2.0,1,2.0
